	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Mass	Contribution	Time	fraction
46	H	0.0	1	Original	Slow	2	Mobile inactive aerobic degraders	31.85951075933018	0.2467118105965851	205.0	1.0
47	H	0.0	1	Original	Slow	2	Mobile inactive nitrate reducers	10.618034850417551	0.08222331543986425	205.0	1.0
48	H	0.0	1	Original	Slow	2	Mobile inactive sulphate reducers	0.8092388153212208	0.006266536069593159	205.0	1.0
49	H	0.0	1	Original	Slow	2	Mobile inactive ammonia oxidizers	0.4098323988121186	0.003173636089890957	205.0	1.0
50	H	0.0	1	Original	Slow	2	Total	129.13654470894298	1.0	205.0	1.0
51	H	0.0	1	Original	Slow	5	Immobile active aerobic degraders	4.216418640080375	0.03173364112515331	205.0	1.0
52	H	0.0	1	Original	Slow	5	Immobile active nitrate reducers	2.9543775282766367	0.022235257983956046	205.0	1.0
53	H	0.0	1	Original	Slow	5	Immobile active sulphate reducers	0.003136362456926308	2.3604914298691725e-05	205.0	1.0
54	H	0.0	1	Original	Slow	5	Immobile active ammonia oxidizers	0.4865374116362154	0.0036617814626040864	205.0	1.0
55	H	0.0	1	Original	Slow	5	Mobile active aerobic degraders	1.452147155516819	0.010929160652132137	205.0	1.0
56	H	0.0	1	Original	Slow	5	Mobile active nitrate reducers	1.6556776195828664	0.012460973134723935	205.0	1.0
57	H	0.0	1	Original	Slow	5	Mobile active sulphate reducers	0.007799312709266017	5.869924494356589e-05	205.0	1.0
58	H	0.0	1	Original	Slow	5	Mobile active ammonia oxidizers	0.2478048710587243	0.0018650308516548406	205.0	1.0
59	H	0.0	1	Original	Slow	5	Immobile inactive aerobic degraders	54.46889593611145	0.409944207078767	205.0	1.0
60	H	0.0	1	Original	Slow	5	Immobile inactive nitrate reducers	18.289902358857095	0.1376535982819301	205.0	1.0
61	H	0.0	1	Original	Slow	5	Immobile inactive sulphate reducers	1.435648420975279	0.010804987754312288	205.0	1.0
62	H	0.0	1	Original	Slow	5	Immobile inactive ammonia oxidizers	0.7217817267777521	0.005432278965501875	205.0	1.0
63	H	0.0	1	Original	Slow	5	Mobile inactive aerobic degraders	34.33695801462305	0.2584270671340959	205.0	1.0
64	H	0.0	1	Original	Slow	5	Mobile inactive nitrate reducers	11.318631630205052	0.08518636901147207	205.0	1.0
65	H	0.0	1	Original	Slow	5	Mobile inactive sulphate reducers	0.822589438617808	0.006190978711246103	205.0	1.0
66	H	0.0	1	Original	Slow	5	Mobile inactive ammonia oxidizers	0.45074012949106945	0.003392363693208146	205.0	1.0
67	H	0.0	1	Original	Slow	5	Total	132.86904655697637	1.0	205.0	1.0
68	37	0.1	2	Original	Slow	0	Immobile active aerobic degraders	4.2778748236699204	0.03437944796863181	205.0	1.0
69	37	0.1	2	Original	Slow	0	Immobile active nitrate reducers	3.0112114434847372	0.024199816827510812	205.0	1.0
70	37	0.1	2	Original	Slow	0	Immobile active sulphate reducers	0.003097554445910534	2.4893718561831913e-05	205.0	1.0
71	37	0.1	2	Original	Slow	0	Immobile active ammonia oxidizers	0.5568690141889887	0.004475317789273124	205.0	1.0
72	37	0.1	2	Original	Slow	0	Mobile active aerobic degraders	1.2827772264284056	0.010309131222663383	205.0	1.0
73	37	0.1	2	Original	Slow	0	Mobile active nitrate reducers	1.5218153171517206	0.01223017799034164	205.0	1.0
74	37	0.1	2	Original	Slow	0	Mobile active sulphate reducers	0.007715208777720292	6.20038289276583e-05	205.0	1.0
75	37	0.1	2	Original	Slow	0	Mobile active ammonia oxidizers	0.28743218136595733	0.0023099693495247874	205.0	1.0
76	37	0.1	2	Original	Slow	0	Immobile inactive aerobic degraders	53.589608832222694	0.4306767365685053	205.0	1.0
77	37	0.1	2	Original	Slow	0	Immobile inactive nitrate reducers	18.06952177859113	0.14521700830698878	205.0	1.0
78	37	0.1	2	Original	Slow	0	Immobile inactive sulphate reducers	1.4967365078209915	0.012028630339687998	205.0	1.0
79	37	0.1	2	Original	Slow	0	Immobile inactive ammonia oxidizers	0.6710292356741893	0.005392774600520102	205.0	1.0
80	37	0.1	2	Original	Slow	0	Mobile inactive aerobic degraders	28.818592387492732	0.2316026855281033	205.0	1.0
81	37	0.1	2	Original	Slow	0	Mobile inactive nitrate reducers	9.683185996742154	0.07781961905561069	205.0	1.0
82	37	0.1	2	Original	Slow	0	Mobile inactive sulphate reducers	0.788597645685449	0.006337621563402798	205.0	1.0
83	37	0.1	2	Original	Slow	0	Mobile inactive ammonia oxidizers	0.3651016169716536	0.0029341653417460567	205.0	1.0
84	37	0.1	2	Original	Slow	0	Total	124.43116677071434	1.0	205.0	1.0
85	37	0.1	2	Original	Slow	1	Immobile active aerobic degraders	4.245548849505922	0.03369985808446769	205.0	1.0
86	37	0.1	2	Original	Slow	1	Immobile active nitrate reducers	2.9999225929034328	0.023812460821643646	205.0	1.0
87	37	0.1	2	Original	Slow	1	Immobile active sulphate reducers	0.0031306801070286844	2.485037366299785e-05	205.0	1.0
88	37	0.1	2	Original	Slow	1	Immobile active ammonia oxidizers	0.5199551799873692	0.004127243943476796	205.0	1.0
89	37	0.1	2	Original	Slow	1	Mobile active aerobic degraders	1.3772616910263544	0.010932278764891265	205.0	1.0
90	37	0.1	2	Original	Slow	1	Mobile active nitrate reducers	1.5801867373139775	0.012543035231036455	205.0	1.0
91	37	0.1	2	Original	Slow	1	Mobile active sulphate reducers	0.007712954960347707	6.122305897053988e-05	205.0	1.0
92	37	0.1	2	Original	Slow	1	Mobile active ammonia oxidizers	0.26916375445119656	0.0021365389135832107	205.0	1.0
93	37	0.1	2	Original	Slow	1	Immobile inactive aerobic degraders	53.540593882665085	0.4249887304473978	205.0	1.0
94	37	0.1	2	Original	Slow	1	Immobile inactive nitrate reducers	18.25499132182499	0.1449024940439172	205.0	1.0
95	37	0.1	2	Original	Slow	1	Immobile inactive sulphate reducers	1.4956258725357887	0.011871817152163929	205.0	1.0
96	37	0.1	2	Original	Slow	1	Immobile inactive ammonia oxidizers	0.7257400804415557	0.005760701050451187	205.0	1.0
97	37	0.1	2	Original	Slow	1	Mobile inactive aerobic degraders	29.73285487902396	0.23601023692985837	205.0	1.0
98	37	0.1	2	Original	Slow	1	Mobile inactive nitrate reducers	10.023327522576553	0.07956208420126383	205.0	1.0
99	37	0.1	2	Original	Slow	1	Mobile inactive sulphate reducers	0.8009067320607176	0.006357350761016917	205.0	1.0
100	37	0.1	2	Original	Slow	1	Mobile inactive ammonia oxidizers	0.4042858204315966	0.003209096222198206	205.0	1.0
101	37	0.1	2	Original	Slow	1	Total	125.98120855181587	1.0	205.0	1.0
102	37	0.1	2	Original	Slow	2	Immobile active aerobic degraders	4.234595789084002	0.03269394411975441	205.0	1.0
103	37	0.1	2	Original	Slow	2	Immobile active nitrate reducers	2.9851643436666366	0.02304748814319107	205.0	1.0
104	37	0.1	2	Original	Slow	2	Immobile active sulphate reducers	0.0031154319465830213	2.4053242161400187e-05	205.0	1.0
105	37	0.1	2	Original	Slow	2	Immobile active ammonia oxidizers	0.518848776068636	0.00400586354313178	205.0	1.0
106	37	0.1	2	Original	Slow	2	Mobile active aerobic degraders	1.3776149490902783	0.010636119338757133	205.0	1.0
