,Trial,Variance,Anisotropy,Regime,Time_series,Chem,Sensitivity,Timloc_max,Sensitivitybase,Timloc_maxbase,fraction,Time,Sensitivity%,Sensitivitybase%
13,H,0.0,1,Slow,1,Mobile inactive ammonia oxidizers,0.08575518370144271,4.0,0.08810548317458478,4.0,1.0,205.0,8.575518370144271,8.810548317458478
14,H,0.0,1,Slow,1,Tracer,0.03709322948610523,4.0,0.036263940252869255,4.0,1.0,205.0,3.7093229486105233,3.6263940252869253
15,H,0.0,1,Slow,1,Nitrogen,0.011374561599740741,6.0,0.011360642823168425,6.0,1.0,205.0,1.1374561599740742,1.1360642823168425
16,H,0.0,1,Slow,1,TOC,0.023104506323510503,6.0,0.023038010478652123,6.0,1.0,205.0,2.3104506323510505,2.3038010478652122
17,H,0.0,1,Slow,2,DOC,0.002693880578116707,3.0,0.002690464077369278,3.0,1.0,205.0,0.2693880578116707,0.26904640773692784
18,H,0.0,1,Slow,2,DO,0.021906157410153188,1.0,0.021623358973990724,1.0,1.0,205.0,2.1906157410153186,2.1623358973990725
19,H,0.0,1,Slow,2,Ammonium,0.0063257367424568705,1.0,0.006360755783328036,1.0,1.0,205.0,0.632573674245687,0.6360755783328036
20,H,0.0,1,Slow,2,Nitrate,0.032606432514674225,1.0,0.032279015204352286,1.0,1.0,205.0,3.2606432514674224,3.227901520435229
21,H,0.0,1,Slow,2,Sulphate,0.0012915213153836134,3.0,0.0012903429165638948,3.0,1.0,205.0,0.12915213153836133,0.12903429165638947
22,H,0.0,1,Slow,2,Particulate organic matter,0.0364679130150382,5.0,0.03563094649515234,5.0,1.0,205.0,3.6467913015038196,3.563094649515234
23,H,0.0,1,Slow,2,Mobile active aerobic degraders,0.18258484007473896,1.0,0.1912736258886409,1.0,1.0,205.0,18.258484007473896,19.12736258886409
24,H,0.0,1,Slow,2,Mobile active nitrate reducers,0.05813132235331287,5.0,0.059087259358017424,5.0,1.0,205.0,5.813132235331287,5.908725935801742
25,H,0.0,1,Slow,2,Mobile active sulphate reducers,0.19752130263324594,1.0,0.2176431659776668,1.0,1.0,205.0,19.752130263324595,21.76431659776668
26,H,0.0,1,Slow,2,Mobile active ammonia oxidizers,0.0957164967885972,6.0,0.09415559077819716,6.0,1.0,205.0,9.57164967885972,9.415559077819715
27,H,0.0,1,Slow,2,Mobile inactive aerobic degraders,0.2093807334378275,1.0,0.2255639855402586,1.0,1.0,205.0,20.93807334378275,22.55639855402586
28,H,0.0,1,Slow,2,Mobile inactive nitrate reducers,0.16784691891596223,1.0,0.18100145396424203,1.0,1.0,205.0,16.784691891596225,18.100145396424203
29,H,0.0,1,Slow,2,Mobile inactive sulphate reducers,0.1136147751126475,2.0,0.1186764621300841,2.0,1.0,205.0,11.36147751126475,11.867646213008411
30,H,0.0,1,Slow,2,Mobile inactive ammonia oxidizers,0.13257299261716438,1.0,0.14221606421002497,1.0,1.0,205.0,13.257299261716437,14.221606421002498
31,H,0.0,1,Slow,2,Tracer,0.04412078194425494,1.0,0.04324187833549878,1.0,1.0,205.0,4.4120781944254945,4.324187833549878
32,H,0.0,1,Slow,2,Nitrogen,0.02097150087259631,1.0,0.021173131919839085,1.0,1.0,205.0,2.0971500872596307,2.1173131919839085
33,H,0.0,1,Slow,2,TOC,0.07809698295578194,1.0,0.0803756383337762,1.0,1.0,205.0,7.809698295578194,8.03756383337762
34,H,0.0,1,Slow,5,DOC,0.0028159293726634643,4.0,0.002810745312643391,4.0,1.0,205.0,0.28159293726634643,0.2810745312643391
35,H,0.0,1,Slow,5,DO,0.0449089708917162,3.0,0.0434230316206027,3.0,1.0,205.0,4.49089708917162,4.34230316206027
36,H,0.0,1,Slow,5,Ammonium,0.010320479529962633,1.0,0.01040272868723733,1.0,1.0,205.0,1.0320479529962634,1.040272868723733
37,H,0.0,1,Slow,5,Nitrate,0.04254383855058011,1.0,0.041889751214203554,1.0,1.0,205.0,4.254383855058011,4.188975121420356
38,H,0.0,1,Slow,5,Sulphate,0.0012915218508689741,3.0,0.0012903434486234398,3.0,1.0,205.0,0.1291521850868974,0.129034344862344
39,H,0.0,1,Slow,5,Particulate organic matter,0.058627916123898755,3.0,0.0561841620581726,3.0,1.0,205.0,5.862791612389875,5.61841620581726
40,H,0.0,1,Slow,5,Mobile active aerobic degraders,0.16865833099881383,1.0,0.17428177377930293,1.0,1.0,205.0,16.86583309988138,17.428177377930293
41,H,0.0,1,Slow,5,Mobile active nitrate reducers,0.10456845524254398,7.0,0.10581002586486211,7.0,1.0,205.0,10.456845524254398,10.581002586486212
42,H,0.0,1,Slow,5,Mobile active sulphate reducers,0.23167446343852163,3.0,0.26371800513463306,3.0,1.0,205.0,23.167446343852163,26.371800513463306
43,H,0.0,1,Slow,5,Mobile active ammonia oxidizers,0.19752418147888517,7.0,0.17889198210899518,7.0,1.0,205.0,19.752418147888516,17.88919821089952
44,H,0.0,1,Slow,5,Mobile inactive aerobic degraders,0.2331284697422373,1.0,0.25879828718217274,1.0,1.0,205.0,23.31284697422373,25.879828718217272
45,H,0.0,1,Slow,5,Mobile inactive nitrate reducers,0.18835604691774238,1.0,0.20710950033090872,1.0,1.0,205.0,18.83560469177424,20.71095003309087
46,H,0.0,1,Slow,5,Mobile inactive sulphate reducers,0.14605845809910323,3.0,0.15127938400745514,3.0,1.0,205.0,14.605845809910322,15.127938400745514
47,H,0.0,1,Slow,5,Mobile inactive ammonia oxidizers,0.1613355724683432,3.0,0.1750163337169272,3.0,1.0,205.0,16.13355724683432,17.50163337169272
48,H,0.0,1,Slow,5,Tracer,0.08497796452412253,3.0,0.08104064306124419,3.0,1.0,205.0,8.497796452412253,8.10406430612442
49,H,0.0,1,Slow,5,Nitrogen,0.02307666059837454,1.0,0.023364587662515243,1.0,1.0,205.0,2.307666059837454,2.3364587662515244
50,H,0.0,1,Slow,5,TOC,0.08852745058129997,1.0,0.09204564921269293,1.0,1.0,205.0,8.852745058129997,9.204564921269293
51,37,0.1,2,Slow,1,DOC,0.0028540972027694084,4.0,0.0028494601143247136,4.0,1.0,205.0,0.28540972027694084,0.28494601143247134
52,37,0.1,2,Slow,1,DO,0.01542989700619482,4.0,0.01532878039341751,4.0,1.0,205.0,1.542989700619482,1.5328780393417512
53,37,0.1,2,Slow,1,Ammonium,0.0037349169342310463,6.0,0.00374434379947801,6.0,1.0,205.0,0.3734916934231046,0.374434379947801
54,37,0.1,2,Slow,1,Nitrate,0.015741312787830204,4.0,0.015696673350368028,4.0,1.0,205.0,1.5741312787830204,1.5696673350368027
55,37,0.1,2,Slow,1,Sulphate,0.001291520797744537,4.0,0.0012903424017542081,4.0,1.0,205.0,0.1291520797744537,0.1290342401754208
56,37,0.1,2,Slow,1,Particulate organic matter,0.033396262996619436,6.0,0.03281709311900422,6.0,1.0,205.0,3.3396262996619437,3.281709311900422
57,37,0.1,2,Slow,1,Mobile active aerobic degraders,0.059413895757864224,6.0,0.05858246874669372,6.0,1.0,205.0,5.941389575786422,5.858246874669372
58,37,0.1,2,Slow,1,Mobile active nitrate reducers,0.07607966493759713,13.0,0.07607946565088501,13.0,1.0,205.0,7.607966493759713,7.607946565088501
59,37,0.1,2,Slow,1,Mobile active sulphate reducers,0.10559808346930061,4.0,0.10650492358174189,4.0,1.0,205.0,10.55980834693006,10.650492358174189
60,37,0.1,2,Slow,1,Mobile active ammonia oxidizers,0.10193269660013381,13.0,0.10177526418035494,13.0,1.0,205.0,10.19326966001338,10.177526418035495
61,37,0.1,2,Slow,1,Mobile inactive aerobic degraders,0.05850139728914096,3.0,0.058201263443462894,3.0,1.0,205.0,5.850139728914096,5.820126344346289
62,37,0.1,2,Slow,1,Mobile inactive nitrate reducers,0.056824930938632084,4.0,0.05707435254219575,4.0,1.0,205.0,5.682493093863209,5.7074352542195745
63,37,0.1,2,Slow,1,Mobile inactive sulphate reducers,0.07146881311074306,4.0,0.07119011431373638,4.0,1.0,205.0,7.146881311074306,7.119011431373639
64,37,0.1,2,Slow,1,Mobile inactive ammonia oxidizers,0.08102954456127281,4.0,0.08267180172480999,4.0,1.0,205.0,8.102954456127282,8.267180172481
65,37,0.1,2,Slow,1,Tracer,0.035026565383115014,4.0,0.03445827054601665,4.0,1.0,205.0,3.5026565383115016,3.445827054601665
66,37,0.1,2,Slow,1,Nitrogen,0.0110358354146746,6.0,0.011025922093373892,6.0,1.0,205.0,1.10358354146746,1.1025922093373892
67,37,0.1,2,Slow,1,TOC,0.022272986098782,6.0,0.02222662105009922,6.0,1.0,205.0,2.2272986098782,2.222662105009922
68,37,0.1,2,Slow,2,DOC,0.0025761911238917088,3.0,0.002573669786225266,3.0,1.0,205.0,0.2576191123891709,0.2573669786225266
69,37,0.1,2,Slow,2,DO,0.020174296465803845,1.0,0.019987050993970818,1.0,1.0,205.0,2.0174296465803843,1.9987050993970819
70,37,0.1,2,Slow,2,Ammonium,0.007350578012019975,1.0,0.007387350857014517,1.0,1.0,205.0,0.7350578012019975,0.7387350857014516
71,37,0.1,2,Slow,2,Nitrate,0.0329046188134552,1.0,0.03259896785276273,1.0,1.0,205.0,3.29046188134552,3.259896785276273
72,37,0.1,2,Slow,2,Sulphate,0.001291521186552291,3.0,0.001290342787956545,3.0,1.0,205.0,0.1291521186552291,0.1290342787956545
73,37,0.1,2,Slow,2,Particulate organic matter,0.03564945148618301,5.0,0.034935956558458756,5.0,1.0,205.0,3.564945148618301,3.4935956558458754
74,37,0.1,2,Slow,2,Mobile active aerobic degraders,0.18271862349374704,1.0,0.1928853116372813,1.0,1.0,205.0,18.271862349374704,19.28853116372813
75,37,0.1,2,Slow,2,Mobile active nitrate reducers,0.05797787983598319,5.0,0.05918955820468018,5.0,1.0,205.0,5.797787983598319,5.9189558204680175
76,37,0.1,2,Slow,2,Mobile active sulphate reducers,0.1937534980977372,1.0,0.21264728759542115,1.0,1.0,205.0,19.37534980977372,21.264728759542116
77,37,0.1,2,Slow,2,Mobile active ammonia oxidizers,0.07576600685527081,6.0,0.07586606198306405,6.0,1.0,205.0,7.576600685527081,7.586606198306405
78,37,0.1,2,Slow,2,Mobile inactive aerobic degraders,0.2104411256210326,1.0,0.22697725405254576,1.0,1.0,205.0,21.04411256210326,22.697725405254577
79,37,0.1,2,Slow,2,Mobile inactive nitrate reducers,0.17018655275221292,1.0,0.18385527969630588,1.0,1.0,205.0,17.018655275221292,18.385527969630587
80,37,0.1,2,Slow,2,Mobile inactive sulphate reducers,0.11073936855709807,1.0,0.11557850301266838,1.0,1.0,205.0,11.073936855709807,11.557850301266837
81,37,0.1,2,Slow,2,Mobile inactive ammonia oxidizers,0.1282790121310124,1.0,0.13674069140824813,1.0,1.0,205.0,12.827901213101239,13.674069140824813
82,37,0.1,2,Slow,2,Tracer,0.04093558511173532,1.0,0.04034173575460933,1.0,1.0,205.0,4.093558511173532,4.034173575460933
83,37,0.1,2,Slow,2,Nitrogen,0.021446677422989033,1.0,0.021661649219548915,1.0,1.0,205.0,2.1446677422989033,2.1661649219548917
84,37,0.1,2,Slow,2,TOC,0.07865015794536721,1.0,0.0810050339556172,1.0,1.0,205.0,7.865015794536721,8.10050339556172
85,37,0.1,2,Slow,5,DOC,0.0026320818880068405,1.0,0.0026286028286096903,1.0,1.0,205.0,0.26320818880068403,0.262860282860969
86,37,0.1,2,Slow,5,DO,0.03131535065903259,1.0,0.030732463230594767,1.0,1.0,205.0,3.1315350659032593,3.0732463230594766
87,37,0.1,2,Slow,5,Ammonium,0.010631352621407455,1.0,0.010712926978503207,1.0,1.0,205.0,1.0631352621407455,1.0712926978503208
88,37,0.1,2,Slow,5,Nitrate,0.041617127442919864,1.0,0.041049745777730594,1.0,1.0,205.0,4.161712744291987,4.104974577773059
89,37,0.1,2,Slow,5,Sulphate,0.0012915214004996735,3.0,0.0012903429992995607,3.0,1.0,205.0,0.12915214004996733,0.12903429992995608
90,37,0.1,2,Slow,5,Particulate organic matter,0.05770938630121678,3.0,0.05549131219964995,3.0,1.0,205.0,5.7709386301216785,5.549131219964995
91,37,0.1,2,Slow,5,Mobile active aerobic degraders,0.1850927496988422,1.0,0.196941270316426,1.0,1.0,205.0,18.50927496988422,19.6941270316426
92,37,0.1,2,Slow,5,Mobile active nitrate reducers,0.09893535863468293,7.0,0.10057121055008175,7.0,1.0,205.0,9.893535863468292,10.057121055008174
93,37,0.1,2,Slow,5,Mobile active sulphate reducers,0.21448066765623405,1.0,0.24057619354042917,1.0,1.0,205.0,21.448066765623405,24.057619354042917
94,37,0.1,2,Slow,5,Mobile active ammonia oxidizers,0.1582691929037565,7.0,0.1511172969020425,7.0,1.0,205.0,15.826919290375649,15.111729690204251
95,37,0.1,2,Slow,5,Mobile inactive aerobic degraders,0.2331207454290751,1.0,0.2589843311675251,1.0,1.0,205.0,23.31207454290751,25.89843311675251
96,37,0.1,2,Slow,5,Mobile inactive nitrate reducers,0.18885917811071054,1.0,0.2077270215971058,1.0,1.0,205.0,18.885917811071053,20.77270215971058
97,37,0.1,2,Slow,5,Mobile inactive sulphate reducers,0.13830379397684342,3.0,0.14305686321502156,3.0,1.0,205.0,13.830379397684341,14.305686321502156
98,37,0.1,2,Slow,5,Mobile inactive ammonia oxidizers,0.15122429147215852,3.0,0.1618140861214705,3.0,1.0,205.0,15.122429147215852,16.18140861214705
99,37,0.1,2,Slow,5,Tracer,0.0654975329655016,3.0,0.06387285158330992,3.0,1.0,205.0,6.54975329655016,6.387285158330992
100,37,0.1,2,Slow,5,Nitrogen,0.023608936121032327,1.0,0.023923083407133252,1.0,1.0,205.0,2.360893612103233,2.392308340713325
101,37,0.1,2,Slow,5,TOC,0.08868852660346067,1.0,0.09226484498296017,1.0,1.0,205.0,8.868852660346068,9.226484498296017
102,38,0.1,5,Slow,1,DOC,0.0029270178324292922,4.0,0.0029229064296412205,4.0,1.0,205.0,0.2927017832429292,0.29229064296412205
103,38,0.1,5,Slow,1,DO,0.015265869134697291,4.0,0.015188620262783921,4.0,1.0,205.0,1.5265869134697292,1.518862026278392
104,38,0.1,5,Slow,1,Ammonium,0.003356391173940058,6.0,0.0033658224342030356,6.0,1.0,205.0,0.3356391173940058,0.3365822434203036
105,38,0.1,5,Slow,1,Nitrate,0.01584160528870029,4.0,0.01581009317656622,4.0,1.0,205.0,1.5841605288700291,1.581009317656622
106,38,0.1,5,Slow,1,Sulphate,0.0012915207748037565,4.0,0.0012903423789459773,4.0,1.0,205.0,0.12915207748037566,0.12903423789459773
107,38,0.1,5,Slow,1,Particulate organic matter,0.03187410926116669,6.0,0.03125983619957251,6.0,1.0,205.0,3.187410926116669,3.125983619957251
108,38,0.1,5,Slow,1,Mobile active aerobic degraders,0.058015148681178144,4.0,0.05732251547049565,4.0,1.0,205.0,5.801514868117814,5.7322515470495645
109,38,0.1,5,Slow,1,Mobile active nitrate reducers,0.07314505408557088,13.0,0.07337226094522818,13.0,1.0,205.0,7.314505408557088,7.337226094522818
110,38,0.1,5,Slow,1,Mobile active sulphate reducers,0.10135092935428514,4.0,0.1021488901056468,4.0,1.0,205.0,10.135092935428514,10.214889010564681
111,38,0.1,5,Slow,1,Mobile active ammonia oxidizers,0.09922632893377735,13.0,0.10037140743439525,13.0,1.0,205.0,9.922632893377735,10.037140743439526
112,38,0.1,5,Slow,1,Mobile inactive aerobic degraders,0.05794146470180438,3.0,0.05758678196529369,3.0,1.0,205.0,5.794146470180437,5.7586781965293685
113,38,0.1,5,Slow,1,Mobile inactive nitrate reducers,0.05443960964380416,3.0,0.05468307056655688,3.0,1.0,205.0,5.443960964380416,5.4683070566556875
114,38,0.1,5,Slow,1,Mobile inactive sulphate reducers,0.06724372480184508,4.0,0.06706447017232128,4.0,1.0,205.0,6.724372480184508,6.706447017232128
115,38,0.1,5,Slow,1,Mobile inactive ammonia oxidizers,0.07669702458648693,4.0,0.07831961585636543,4.0,1.0,205.0,7.669702458648693,7.831961585636543
116,38,0.1,5,Slow,1,Tracer,0.03479919631014838,4.0,0.03435459714112303,4.0,1.0,205.0,3.4799196310148375,3.435459714112303
117,38,0.1,5,Slow,1,Nitrogen,0.010375377467227128,6.0,0.010370154020877051,6.0,1.0,205.0,1.037537746722713,1.0370154020877052
118,38,0.1,5,Slow,1,TOC,0.021704490765104355,3.0,0.021656515441901645,3.0,1.0,205.0,2.1704490765104354,2.1656515441901645
119,38,0.1,5,Slow,2,DOC,0.002698346657062344,3.0,0.0026962201616823763,3.0,1.0,205.0,0.26983466570623443,0.2696220161682376
120,38,0.1,5,Slow,2,DO,0.020264499367189784,1.0,0.02010382416256626,1.0,1.0,205.0,2.0264499367189783,2.010382416256626
121,38,0.1,5,Slow,2,Ammonium,0.007897197187197625,1.0,0.007939586405396907,1.0,1.0,205.0,0.7897197187197625,0.7939586405396907
122,38,0.1,5,Slow,2,Nitrate,0.03332600952756056,1.0,0.03304611795944567,1.0,1.0,205.0,3.332600952756056,3.3046117959445667
123,38,0.1,5,Slow,2,Sulphate,0.0012915211219787235,3.0,0.0012903427235697908,3.0,1.0,205.0,0.12915211219787234,0.12903427235697906
124,38,0.1,5,Slow,2,Particulate organic matter,0.03449880711460403,5.0,0.03370436696228933,5.0,1.0,205.0,3.449880711460403,3.370436696228933
125,38,0.1,5,Slow,2,Mobile active aerobic degraders,0.18414094002297066,1.0,0.1946380269254877,1.0,1.0,205.0,18.414094002297066,19.46380269254877
126,38,0.1,5,Slow,2,Mobile active nitrate reducers,0.05630854256198658,5.0,0.05755628570731729,5.0,1.0,205.0,5.630854256198658,5.755628570731728
127,38,0.1,5,Slow,2,Mobile active sulphate reducers,0.19024904414874422,1.0,0.20802314713596706,1.0,1.0,205.0,19.02490441487442,20.802314713596708
128,38,0.1,5,Slow,2,Mobile active ammonia oxidizers,0.07681209583249755,1.0,0.07790736586465695,1.0,1.0,205.0,7.681209583249755,7.790736586465695
129,38,0.1,5,Slow,2,Mobile inactive aerobic degraders,0.21248954829462238,1.0,0.22885145992645162,1.0,1.0,205.0,21.24895482946224,22.88514599264516
130,38,0.1,5,Slow,2,Mobile inactive nitrate reducers,0.16973195533104063,1.0,0.18291901925966095,1.0,1.0,205.0,16.973195533104064,18.291901925966094
131,38,0.1,5,Slow,2,Mobile inactive sulphate reducers,0.10747456382868809,1.0,0.11207778632864586,1.0,1.0,205.0,10.747456382868808,11.207778632864587
132,38,0.1,5,Slow,2,Mobile inactive ammonia oxidizers,0.12438466571817973,1.0,0.13261587593723634,1.0,1.0,205.0,12.438466571817973,13.261587593723634
133,38,0.1,5,Slow,2,Tracer,0.040212335152901485,1.0,0.03978397726488156,1.0,1.0,205.0,4.021233515290149,3.978397726488156
134,38,0.1,5,Slow,2,Nitrogen,0.021628887328435716,1.0,0.0218508838460525,1.0,1.0,205.0,2.1628887328435717,2.1850883846052502
135,38,0.1,5,Slow,2,TOC,0.07896350171274713,1.0,0.08127735789595113,1.0,1.0,205.0,7.8963501712747135,8.127735789595112
136,38,0.1,5,Slow,5,DOC,0.00273097434698864,1.0,0.002728203472649828,1.0,1.0,205.0,0.273097434698864,0.2728203472649828
137,38,0.1,5,Slow,5,DO,0.029415111340460324,1.0,0.0289904805491211,1.0,1.0,205.0,2.9415111340460323,2.89904805491211
138,38,0.1,5,Slow,5,Ammonium,0.011160475789328328,1.0,0.011247656321241991,1.0,1.0,205.0,1.1160475789328328,1.1247656321241992
139,38,0.1,5,Slow,5,Nitrate,0.042029381534780835,1.0,0.04150445294192344,1.0,1.0,205.0,4.202938153478083,4.150445294192344
140,38,0.1,5,Slow,5,Sulphate,0.0012915212699425556,3.0,0.0012903428691458095,3.0,1.0,205.0,0.12915212699425557,0.12903428691458094
141,38,0.1,5,Slow,5,Particulate organic matter,0.05781764309919364,3.0,0.055451503755408305,3.0,1.0,205.0,5.781764309919364,5.54515037554083
142,38,0.1,5,Slow,5,Mobile active aerobic degraders,0.1860454206287065,1.0,0.19868372883313046,1.0,1.0,205.0,18.60454206287065,19.868372883313047
143,38,0.1,5,Slow,5,Mobile active nitrate reducers,0.09305019481717916,3.0,0.09474652926832638,3.0,1.0,205.0,9.305019481717917,9.474652926832638
144,38,0.1,5,Slow,5,Mobile active sulphate reducers,0.2109296635053311,1.0,0.23518884208651847,1.0,1.0,205.0,21.09296635053311,23.518884208651848
145,38,0.1,5,Slow,5,Mobile active ammonia oxidizers,0.13730295926476452,1.0,0.13453442743436053,1.0,1.0,205.0,13.730295926476451,13.453442743436053
146,38,0.1,5,Slow,5,Mobile inactive aerobic degraders,0.23165585030510338,1.0,0.2558969552817388,1.0,1.0,205.0,23.16558503051034,25.589695528173877
147,38,0.1,5,Slow,5,Mobile inactive nitrate reducers,0.18758282875102494,1.0,0.2055734277537307,1.0,1.0,205.0,18.758282875102495,20.55734277537307
148,38,0.1,5,Slow,5,Mobile inactive sulphate reducers,0.13148566855706492,3.0,0.1359183880049874,3.0,1.0,205.0,13.148566855706493,13.59183880049874
149,38,0.1,5,Slow,5,Mobile inactive ammonia oxidizers,0.1428545751914876,3.0,0.15231738754509958,3.0,1.0,205.0,14.285457519148759,15.231738754509957
150,38,0.1,5,Slow,5,Tracer,0.06012844801105396,3.0,0.05909047686207614,3.0,1.0,205.0,6.012844801105396,5.9090476862076144
151,38,0.1,5,Slow,5,Nitrogen,0.023243726330318792,1.0,0.023545639345786865,1.0,1.0,205.0,2.3243726330318792,2.3545639345786866
152,38,0.1,5,Slow,5,TOC,0.08771601890083758,1.0,0.09107662703046261,1.0,1.0,205.0,8.771601890083758,9.10766270304626
153,39,0.1,10,Slow,1,DOC,0.00287849270173977,4.0,0.0028751546588194257,4.0,0.9878048780487804,202.5,0.287849270173977,0.28751546588194254
154,39,0.1,10,Slow,1,DO,0.015126828664732696,4.0,0.015037011176587501,4.0,0.9878048780487804,202.5,1.5126828664732697,1.50370111765875
155,39,0.1,10,Slow,1,Ammonium,0.0037269691522793954,6.0,0.0037364036936556994,6.0,0.9878048780487804,202.5,0.3726969152279395,0.37364036936556994
156,39,0.1,10,Slow,1,Nitrate,0.01572446058419639,4.0,0.015713232609431086,4.0,0.9878048780487804,202.5,1.572446058419639,1.5713232609431087
157,39,0.1,10,Slow,1,Sulphate,0.0012915207716205077,4.0,0.0012903423755990999,4.0,0.9878048780487804,202.5,0.12915207716205077,0.12903423755990998
158,39,0.1,10,Slow,1,Particulate organic matter,0.03119008726675775,6.0,0.03068717377248417,6.0,0.9878048780487804,202.5,3.119008726675775,3.068717377248417
159,39,0.1,10,Slow,1,Mobile active aerobic degraders,0.05683726703306134,4.0,0.05608252195430962,4.0,0.9878048780487804,202.5,5.683726703306134,5.608252195430962
160,39,0.1,10,Slow,1,Mobile active nitrate reducers,0.07309881261289126,13.0,0.0738268772152477,13.0,0.9878048780487804,202.5,7.309881261289126,7.3826877215247695
161,39,0.1,10,Slow,1,Mobile active sulphate reducers,0.09808061022942735,4.0,0.09861601148324363,4.0,0.9878048780487804,202.5,9.808061022942734,9.861601148324363
162,39,0.1,10,Slow,1,Mobile active ammonia oxidizers,0.09936259352651562,13.0,0.09979906940065751,13.0,0.9878048780487804,202.5,9.936259352651563,9.979906940065751
163,39,0.1,10,Slow,1,Mobile inactive aerobic degraders,0.056907470188590076,3.0,0.056583873296955044,3.0,0.9878048780487804,202.5,5.690747018859008,5.658387329695504
164,39,0.1,10,Slow,1,Mobile inactive nitrate reducers,0.05560578589684012,3.0,0.05573157617319064,3.0,0.9878048780487804,202.5,5.560578589684012,5.5731576173190644
165,39,0.1,10,Slow,1,Mobile inactive sulphate reducers,0.06386714867408538,4.0,0.06365029072799662,4.0,0.9878048780487804,202.5,6.386714867408538,6.365029072799662
166,39,0.1,10,Slow,1,Mobile inactive ammonia oxidizers,0.07288208289982287,4.0,0.0743293933746895,4.0,0.9878048780487804,202.5,7.288208289982287,7.43293933746895
167,39,0.1,10,Slow,1,Tracer,0.033883727291443344,4.0,0.03352864319257129,4.0,0.9878048780487804,202.5,3.3883727291443346,3.352864319257129
168,39,0.1,10,Slow,1,Nitrogen,0.010298474114110402,6.0,0.010298219162281646,6.0,0.9878048780487804,202.5,1.02984741141104,1.0298219162281645
169,39,0.1,10,Slow,1,TOC,0.021599819297068706,3.0,0.021554005990115414,3.0,0.9878048780487804,202.5,2.1599819297068708,2.1554005990115415
170,39,0.1,10,Slow,2,DOC,0.0025972737944570034,3.0,0.0025958627305445975,3.0,0.9878048780487804,202.5,0.25972737944570035,0.25958627305445975
171,39,0.1,10,Slow,2,DO,0.02017639803842059,1.0,0.020002543391179198,1.0,0.9878048780487804,202.5,2.017639803842059,2.00025433911792
172,39,0.1,10,Slow,2,Ammonium,0.0069893374106246246,1.0,0.0070233283081655,1.0,0.9878048780487804,202.5,0.6989337410624624,0.70233283081655
173,39,0.1,10,Slow,2,Nitrate,0.033015132924964025,1.0,0.032781871465730694,1.0,0.9878048780487804,202.5,3.3015132924964026,3.278187146573069
174,39,0.1,10,Slow,2,Sulphate,0.0012915211378044386,3.0,0.0012903427391434302,3.0,0.9878048780487804,202.5,0.12915211378044386,0.12903427391434302
175,39,0.1,10,Slow,2,Particulate organic matter,0.03380206570530815,5.0,0.033175347837366295,5.0,0.9878048780487804,202.5,3.3802065705308153,3.3175347837366296
176,39,0.1,10,Slow,2,Mobile active aerobic degraders,0.1806174217910656,1.0,0.19047011744103423,1.0,0.9878048780487804,202.5,18.06174217910656,19.047011744103422
177,39,0.1,10,Slow,2,Mobile active nitrate reducers,0.05538057176502973,5.0,0.057079010662305335,5.0,0.9878048780487804,202.5,5.538057176502973,5.707901066230534
